compound_id,bertz_complexity,compound_name
C00512,2004.736964,Benzoyl-CoA
C05272,2007.452821,trans-Hexadec-2-enoyl-CoA
C05261,2007.652,3-Oxotetradecanoyl-CoA
C00032,2020.765636,Heme
C00582,2022.893907,Phenylacetyl-CoA
C19975,2027.520918,2-Oxepin-2(3H)-ylideneacetyl-CoA
C05259,2043.645006,3-Oxopalmitoyl-CoA
C19945,2048.791544,"3-Oxo-5,6-dehydrosuberyl-CoA"
C00566,2053.622097,(3S)-Citryl-CoA
C20062,2066.715939,"2-(1,2-Epoxy-1,2-dihydrophenyl)acetyl-CoA"
C02247,2071.716135,Anthraniloyl-CoA
C16339,2087.744853,(+)-7-Isojasmonic acid CoA
C05770,2097.53434,Coproporphyrin III
C16335,2124.015153,OPC4-CoA
C00223,2137.592474,p-Coumaroyl-CoA
C20413,2138.970039,"3,5,7-Trioxododecanoyl-CoA"
C16331,2160.289721,OPC6-CoA
C16336,2171.898601,trans-2-Enoyl-OPC4-CoA
C16327,2196.573681,OPC8-CoA
C09817,2198.029692,Benzylsuccinyl-CoA
C05777,2201.065579,Coenzyme F430
C00323,2206.816463,Caffeoyl-CoA
C16332,2208.289756,trans-2-Enoyl-OPC6-CoA
C16338,2208.386548,3-Oxo-OPC4-CoA
C06399,2216.892957,Hydrogenobyrinate
C06503,2219.666601,"Hydrogenobyrinate a,c diamide"
C06408,2220.892957,Precorrin 8X
C00406,2225.190619,Feruloyl-CoA
C16244,2227.811355,Cobalt-precorrin 7
C09819,2234.50107,(Hydroxymethylphenyl)succinyl-CoA
C16328,2244.688754,trans-2-Enoyl-OPC8-CoA
C16334,2244.898196,3-Oxo-OPC6-CoA
C05773,2259.162207,Cobyrinate
C09818,2261.686467,E-Phenylitaconyl-CoA
C06504,2261.935851,"Cob(II)yrinate a,c diamide"
C11545,2278.609134,Cobalt-precorrin 8
C16330,2281.415381,3-Oxo-OPC8-CoA
C09820,2282.827802,Benzoylsuccinyl-CoA
C03160,2312.802132,2-Succinylbenzoyl-CoA
C11543,2315.233633,Cobalt-dihydro-precorrin 6
C01024,2340.384914,Hydroxymethylbilane
C00016,2354.732259,FAD
C02463,2362.130047,Precorrin 2
C01051,2389.50377,Uroporphyrinogen III
C16243,2394.355994,Cobalt-precorrin 5B
C11542,2394.924295,Cobalt-precorrin 6
C05772,2413.474614,Precorrin 3A
C15547,2454.877865,"1,4-Dihydroxy-2-naphthoyl-CoA"
C05778,2481.369642,Sirohydrochlorin
C00748,2486.516681,Siroheme
C11538,2486.516681,Cobalt-sirohydrochlorin
C11540,2517.362091,Cobalt-precorrin 4
C16242,2518.989541,Cobalt-precorrin 5A
C20842,2525.711757,2-Hydroxy-7-methoxy-5-methyl-1-naphthoyl-CoA
C17401,2538.240164,Cobalt-factor III
C00125,2740.126835,Ferricytochrome c
C00126,2740.126835,Ferrocytochrome c
C06506,3223.9398,"Adenosyl cobyrinate a,c diamide"
C06507,3223.9398,Adenosyl cobyrinate hexaamide
C06508,3317.766303,Adenosyl cobinamide
C06509,3526.978757,Adenosyl cobinamide phosphate
C00194,4595.056667,Cobamide coenzyme
C06510,4891.203819,Adenosine-GDP-cobinamide
C00205,,hn; Light; Photon; hnu
C22155,,[Fe-S] cluster scaffold protein
C19806,,"Propane-1,2,3-tricarboxylate; Tricarballylate"
Z00067,,3Fe4S
Z00062,,V
C00028,,Acceptor; Hydrogen-acceptor; A; Oxidized donor
C00050,,Metal
Z00033,,Na
Z00002,,4Fe4S
Z00001,,2Fe2S
Z00015,,Fe
C00030,,Reduced acceptor; AH2; Hydrogen-donor; Donor
C01330,,Sodium cation; Na+; Sodium(1+); Sodium ion
Z00006,,Co
C00034,,Manganese
C17023,,Sulfur donor; S-donor
Z00030,,Mn
Z00053,,W
Z00054,,Zn
Z00034,,Ni
Z00020,,Generic FeS Cluster
Z00060,,Monovalent Metal
Z00055,,Ca
Z00063,,Generic FeS
Z00069,,Diavalent Metal
C00023,,Iron
Z00029,,Mg
Z00070,,Cu
C01335,,ROH
Z00064,,Mo
